number|text|number
2014-03-10 07:47:49.667000|0|6503|South to Federal Triangle|64
2014-03-10 07:47:49.667000|17|7196|South to Federal Triangle|64
2014-03-10 07:47:59.845000|1|6503|South to Federal Triangle|64
2014-03-10 07:47:59.845000|17|7196|South to Federal Triangle|64
2014-03-10 07:48:10.071000|0|6503|South to Federal Triangle|64
2014-03-10 07:48:10.071000|17|7196|South to Federal Triangle|64
2014-03-10 07:48:20.360000|16|7196|South to Federal Triangle|64
2014-03-10 07:48:20.360000|28|6466|South to Federal Triangle|64
2014-03-10 07:48:30.611000|15|7196|South to Federal Triangle|64
2014-03-10 07:48:30.611000|27|6466|South to Federal Triangle|64
2014-03-10 07:48:40.805000|0|6503|South to Federal Triangle|64
2014-03-10 07:48:40.805000|16|7196|South to Federal Triangle|64
2014-03-10 07:48:51.009000|0|6503|South to Federal Triangle|64
2014-03-10 07:48:51.009000|16|7196|South to Federal Triangle|64
2014-03-10 07:49:01.274000|0|6503|South to Federal Triangle|64
2014-03-10 07:49:01.274000|16|7196|South to Federal Triangle|64
2014-03-10 07:49:11.486000|15|7196|South to Federal Triangle|64
2014-03-10 07:49:11.486000|27|6466|South to Federal Triangle|64
2014-03-10 07:49:21.663000|16|7196|South to Federal Triangle|64
2014-03-10 07:49:21.663000|28|6466|South to Federal Triangle|64
2014-03-10 07:49:31.888000|16|7196|South to Federal Triangle|64
2014-03-10 07:49:31.888000|28|6466|South to Federal Triangle|64
2014-03-10 07:49:42.306000|7|7196|South to Federal Triangle|64
2014-03-10 07:49:42.306000|27|6466|South to Federal Triangle|64
2014-03-10 07:49:52.659000|6|7196|South to Federal Triangle|64
2014-03-10 07:49:52.659000|26|6466|South to Federal Triangle|64
2014-03-10 07:50:02.858000|7|7196|South to Federal Triangle|64
2014-03-10 07:50:02.858000|27|6466|South to Federal Triangle|64
2014-03-10 07:50:13.086000|7|7196|South to Federal Triangle|64
2014-03-10 07:50:13.086000|27|6466|South to Federal Triangle|64
2014-03-10 07:50:23.307000|7|7196|South to Federal Triangle|64
2014-03-10 07:50:23.307000|27|6466|South to Federal Triangle|64
2014-03-10 07:50:33.486000|7|7196|South to Federal Triangle|64
2014-03-10 07:50:33.486000|27|6466|South to Federal Triangle|64
2014-03-10 07:50:43.739000|6|7196|South to Federal Triangle|64
2014-03-10 07:50:43.739000|26|6466|South to Federal Triangle|64
2014-03-10 07:50:53.913000|6|7196|South to Federal Triangle|64
2014-03-10 07:50:53.913000|12|6466|South to Federal Triangle|64
2014-03-10 07:51:04.119000|6|7196|South to Federal Triangle|64
2014-03-10 07:51:04.119000|12|6466|South to Federal Triangle|64
2014-03-10 07:51:14.292000|12|6466|South to Federal Triangle|64
2014-03-10 07:51:14.292000|14|7196|South to Federal Triangle|64
2014-03-10 07:51:24.483000|11|6466|South to Federal Triangle|64
2014-03-10 07:51:24.483000|12|7196|South to Federal Triangle|64
2014-03-10 07:51:34.678000|12|6466|South to Federal Triangle|64
2014-03-10 07:51:34.678000|14|7196|South to Federal Triangle|64
2014-03-10 07:51:45.414000|10|6466|South to Federal Triangle|64
2014-03-10 07:51:45.414000|12|7196|South to Federal Triangle|64
2014-03-10 07:51:55.668000|11|6466|South to Federal Triangle|64
2014-03-10 07:51:55.668000|12|7196|South to Federal Triangle|64
2014-03-10 07:52:05.868000|12|6466|South to Federal Triangle|64
2014-03-10 07:52:05.868000|13|7196|South to Federal Triangle|64
2014-03-10 07:52:16.073000|10|6466|South to Federal Triangle|64
2014-03-10 07:52:16.073000|12|7196|South to Federal Triangle|64
2014-03-10 07:52:26.267000|11|6466|South to Federal Triangle|64
2014-03-10 07:52:26.267000|12|7196|South to Federal Triangle|64
