time|Minutes|VehicleID|DirectionText|RouteID
2014-03-11 00:45:55.309000|NA|NA|NA|NA
2014-03-11 00:46:05.654000|NA|NA|NA|NA
2014-03-11 00:46:15.864000|NA|NA|NA|NA
2014-03-11 00:46:26.091000|NA|NA|NA|NA
2014-03-11 00:46:36.970000|NA|NA|NA|NA
2014-03-11 00:46:47.218000|NA|NA|NA|NA
2014-03-11 00:46:57.511000|NA|NA|NA|NA
2014-03-11 00:47:07.720000|NA|NA|NA|NA
2014-03-11 00:47:18.312000|NA|NA|NA|NA
2014-03-11 00:47:32.089000|NA|NA|NA|NA
2014-03-11 00:47:42.595000|NA|NA|NA|NA
2014-03-11 00:47:52.818000|NA|NA|NA|NA
2014-03-11 00:48:03.099000|NA|NA|NA|NA
2014-03-11 00:48:13.549000|NA|NA|NA|NA
2014-03-11 00:48:24.229000|NA|NA|NA|NA
2014-03-11 00:48:34.498000|NA|NA|NA|NA
2014-03-11 00:48:45.052000|NA|NA|NA|NA
2014-03-11 00:48:55.984000|NA|NA|NA|NA
2014-03-11 00:49:07.586000|NA|NA|NA|NA
2014-03-11 00:49:17.890000|NA|NA|NA|NA
2014-03-11 00:49:33.433000|NA|NA|NA|NA
2014-03-11 00:49:43.680000|NA|NA|NA|NA
2014-03-11 00:49:53.893000|NA|NA|NA|NA
2014-03-11 00:50:04.206000|NA|NA|NA|NA
2014-03-11 00:50:14.440000|NA|NA|NA|NA
2014-03-11 00:50:24.677000|NA|NA|NA|NA
2014-03-11 00:50:34.904000|NA|NA|NA|NA
2014-03-11 00:50:45.338000|NA|NA|NA|NA
2014-03-11 00:50:55.647000|NA|NA|NA|NA
2014-03-11 00:51:05.931000|NA|NA|NA|NA
2014-03-11 00:51:16.191000|NA|NA|NA|NA
2014-03-11 00:51:26.466000|NA|NA|NA|NA
2014-03-11 00:51:36.700000|NA|NA|NA|NA
2014-03-11 00:51:46.936000|NA|NA|NA|NA
2014-03-11 00:51:57.113000|NA|NA|NA|NA
2014-03-11 00:52:07.380000|NA|NA|NA|NA
2014-03-11 00:52:17.593000|NA|NA|NA|NA
2014-03-11 00:52:27.808000|NA|NA|NA|NA
2014-03-11 00:52:38.041000|NA|NA|NA|NA
2014-03-11 00:52:48.306000|NA|NA|NA|NA
2014-03-11 00:52:58.526000|NA|NA|NA|NA
2014-03-11 00:53:08.731000|NA|NA|NA|NA
2014-03-11 00:53:19|NA|NA|NA|NA
2014-03-11 00:53:29.207000|NA|NA|NA|NA
2014-03-11 00:53:39.438000|NA|NA|NA|NA
2014-03-11 00:53:49.618000|NA|NA|NA|NA
2014-03-11 00:53:59.808000|NA|NA|NA|NA
2014-03-11 00:54:10.022000|NA|NA|NA|NA
2014-03-11 00:54:20.231000|NA|NA|NA|NA
2014-03-11 00:54:30.446000|NA|NA|NA|NA
2014-03-11 00:54:40.674000|NA|NA|NA|NA
2014-03-11 00:54:50.881000|NA|NA|NA|NA
2014-03-11 00:55:01.144000|NA|NA|NA|NA
2014-03-11 00:55:11.382000|NA|NA|NA|NA
2014-03-11 00:55:21.608000|NA|NA|NA|NA
2014-03-11 00:55:31.876000|NA|NA|NA|NA
2014-03-11 00:55:42.097000|NA|NA|NA|NA
2014-03-11 00:55:55.326000|NA|NA|NA|NA
2014-03-11 00:56:05.576000|NA|NA|NA|NA
2014-03-11 00:56:15.758000|NA|NA|NA|NA
2014-03-11 00:56:25.977000|NA|NA|NA|NA
2014-03-11 00:56:36.172000|NA|NA|NA|NA
2014-03-11 00:56:46.402000|NA|NA|NA|NA
2014-03-11 00:56:56.623000|NA|NA|NA|NA
2014-03-11 00:57:06.888000|NA|NA|NA|NA
2014-03-11 00:57:17.197000|NA|NA|NA|NA
2014-03-11 00:57:27.398000|NA|NA|NA|NA
2014-03-11 00:57:37.699000|NA|NA|NA|NA
2014-03-11 00:57:47.917000|NA|NA|NA|NA
2014-03-11 00:57:58.125000|NA|NA|NA|NA
2014-03-11 00:58:08.361000|NA|NA|NA|NA
2014-03-11 00:58:18.561000|NA|NA|NA|NA
2014-03-11 00:58:28.765000|NA|NA|NA|NA
2014-03-11 00:58:38.977000|NA|NA|NA|NA
2014-03-11 00:58:49.168000|NA|NA|NA|NA
2014-03-11 00:58:59.397000|NA|NA|NA|NA
2014-03-11 00:59:09.604000|NA|NA|NA|NA
2014-03-11 00:59:19.879000|NA|NA|NA|NA
2014-03-11 00:59:30.229000|NA|NA|NA|NA
2014-03-11 00:59:40.479000|NA|NA|NA|NA
2014-03-11 00:59:50.691000|NA|NA|NA|NA
2014-03-11 01:00:00.867000|NA|NA|NA|NA
2014-03-11 01:00:11.097000|NA|NA|NA|NA
2014-03-11 01:00:21.322000|NA|NA|NA|NA
2014-03-11 01:00:31.566000|NA|NA|NA|NA
2014-03-11 01:00:41.738000|NA|NA|NA|NA
2014-03-11 01:00:51.935000|NA|NA|NA|NA
2014-03-11 01:01:02.152000|NA|NA|NA|NA
2014-03-11 01:01:12.392000|NA|NA|NA|NA
2014-03-11 01:01:22.591000|NA|NA|NA|NA
2014-03-11 01:01:32.814000|NA|NA|NA|NA
2014-03-11 01:01:43.072000|NA|NA|NA|NA
2014-03-11 01:01:53.258000|NA|NA|NA|NA
2014-03-11 01:02:03.500000|NA|NA|NA|NA
2014-03-11 01:02:13.751000|NA|NA|NA|NA
2014-03-11 01:02:23.958000|NA|NA|NA|NA
2014-03-11 01:02:34.157000|NA|NA|NA|NA
2014-03-11 01:02:44.392000|NA|NA|NA|NA
2014-03-11 01:02:54.621000|NA|NA|NA|NA
2014-03-11 01:03:04.868000|NA|NA|NA|NA
2014-03-11 01:03:15.108000|NA|NA|NA|NA
2014-03-11 01:03:25.380000|NA|NA|NA|NA
2014-03-11 01:03:35.752000|NA|NA|NA|NA
2014-03-11 01:03:45.962000|NA|NA|NA|NA
2014-03-11 01:03:56.198000|NA|NA|NA|NA
2014-03-11 01:04:06.425000|NA|NA|NA|NA
2014-03-11 01:04:16.637000|NA|NA|NA|NA
2014-03-11 01:04:26.847000|NA|NA|NA|NA
2014-03-11 01:04:37.090000|NA|NA|NA|NA
2014-03-11 01:04:47.266000|NA|NA|NA|NA
2014-03-11 01:04:57.555000|NA|NA|NA|NA
2014-03-11 01:05:07.807000|NA|NA|NA|NA
2014-03-11 01:05:18.049000|NA|NA|NA|NA
2014-03-11 01:05:28.231000|NA|NA|NA|NA
2014-03-11 01:05:38.450000|NA|NA|NA|NA
2014-03-11 01:05:48.759000|NA|NA|NA|NA
2014-03-11 01:05:58.959000|NA|NA|NA|NA
2014-03-11 01:06:09.172000|NA|NA|NA|NA
2014-03-11 01:06:19.406000|NA|NA|NA|NA
2014-03-11 01:06:29.655000|NA|NA|NA|NA
2014-03-11 01:06:39.885000|NA|NA|NA|NA
2014-03-11 01:06:50.895000|NA|NA|NA|NA
2014-03-11 01:07:01.480000|NA|NA|NA|NA
2014-03-11 01:07:12.481000|NA|NA|NA|NA
2014-03-11 01:07:23.887000|NA|NA|NA|NA
2014-03-11 01:07:34.523000|NA|NA|NA|NA
2014-03-11 01:07:44.774000|NA|NA|NA|NA
2014-03-11 01:07:54.988000|NA|NA|NA|NA
2014-03-11 01:08:05.194000|NA|NA|NA|NA
2014-03-11 01:08:15.493000|NA|NA|NA|NA
2014-03-11 01:08:25.856000|NA|NA|NA|NA
2014-03-11 01:08:36.113000|NA|NA|NA|NA
2014-03-11 01:08:46.327000|NA|NA|NA|NA
2014-03-11 01:08:56.528000|NA|NA|NA|NA
2014-03-11 01:09:06.803000|NA|NA|NA|NA
2014-03-11 01:09:17.085000|NA|NA|NA|NA
2014-03-11 01:09:27.375000|NA|NA|NA|NA
2014-03-11 01:09:37.591000|NA|NA|NA|NA
2014-03-11 01:09:47.960000|NA|NA|NA|NA
2014-03-11 01:10:00.559000|NA|NA|NA|NA
2014-03-11 01:10:10.784000|NA|NA|NA|NA
2014-03-11 01:10:21.007000|NA|NA|NA|NA
2014-03-11 01:10:31.215000|NA|NA|NA|NA
2014-03-11 01:10:41.449000|NA|NA|NA|NA
2014-03-11 01:10:51.671000|NA|NA|NA|NA
2014-03-11 01:11:01.900000|NA|NA|NA|NA
2014-03-11 01:11:12.166000|NA|NA|NA|NA
2014-03-11 01:11:22.337000|NA|NA|NA|NA
2014-03-11 01:11:32.591000|NA|NA|NA|NA
2014-03-11 01:11:42.942000|NA|NA|NA|NA
2014-03-11 01:11:53.157000|NA|NA|NA|NA
2014-03-11 01:12:03.381000|NA|NA|NA|NA
2014-03-11 01:12:13.650000|NA|NA|NA|NA
2014-03-11 01:12:23.958000|NA|NA|NA|NA
2014-03-11 01:12:37.151000|NA|NA|NA|NA
2014-03-11 01:12:47.351000|NA|NA|NA|NA
2014-03-11 01:12:57.585000|NA|NA|NA|NA
2014-03-11 01:13:07.795000|NA|NA|NA|NA
2014-03-11 01:13:18.005000|NA|NA|NA|NA
2014-03-11 01:13:28.240000|NA|NA|NA|NA
2014-03-11 01:13:38.497000|NA|NA|NA|NA
2014-03-11 01:13:48.761000|NA|NA|NA|NA
2014-03-11 01:13:58.993000|NA|NA|NA|NA
2014-03-11 01:14:09.264000|NA|NA|NA|NA
2014-03-11 01:14:19.501000|NA|NA|NA|NA
2014-03-11 01:14:29.727000|NA|NA|NA|NA
2014-03-11 01:14:39.924000|NA|NA|NA|NA
2014-03-11 01:14:50.150000|NA|NA|NA|NA
2014-03-11 01:15:00.440000|NA|NA|NA|NA
2014-03-11 01:15:10.612000|NA|NA|NA|NA
2014-03-11 01:15:20.837000|NA|NA|NA|NA
2014-03-11 01:15:31.220000|NA|NA|NA|NA
2014-03-11 01:15:41.583000|NA|NA|NA|NA
2014-03-11 01:15:52.028000|NA|NA|NA|NA
2014-03-11 01:16:02.223000|NA|NA|NA|NA
2014-03-11 01:16:12.422000|NA|NA|NA|NA
2014-03-11 01:16:22.643000|NA|NA|NA|NA
2014-03-11 01:16:32.895000|NA|NA|NA|NA
2014-03-11 01:16:43.163000|NA|NA|NA|NA
2014-03-11 01:16:53.449000|NA|NA|NA|NA
2014-03-11 01:17:03.679000|NA|NA|NA|NA
2014-03-11 01:17:13.913000|NA|NA|NA|NA
2014-03-11 01:17:24.151000|NA|NA|NA|NA
2014-03-11 01:17:34.397000|NA|NA|NA|NA
2014-03-11 01:17:44.694000|NA|NA|NA|NA
2014-03-11 01:17:54.924000|NA|NA|NA|NA
2014-03-11 01:18:05.164000|NA|NA|NA|NA
2014-03-11 01:18:15.406000|NA|NA|NA|NA
2014-03-11 01:18:25.582000|NA|NA|NA|NA
2014-03-11 01:18:35.764000|NA|NA|NA|NA
2014-03-11 01:18:45.991000|NA|NA|NA|NA
2014-03-11 01:18:56.202000|NA|NA|NA|NA
2014-03-11 01:19:06.369000|NA|NA|NA|NA
2014-03-11 01:19:16.602000|NA|NA|NA|NA
2014-03-11 01:19:26.807000|NA|NA|NA|NA
2014-03-11 01:19:37.020000|NA|NA|NA|NA
2014-03-11 01:19:47.217000|NA|NA|NA|NA
2014-03-11 01:19:57.585000|NA|NA|NA|NA
2014-03-11 01:20:07.954000|NA|NA|NA|NA
2014-03-11 01:20:18.221000|NA|NA|NA|NA
2014-03-11 01:20:28.419000|NA|NA|NA|NA
2014-03-11 01:20:38.648000|NA|NA|NA|NA
2014-03-11 01:20:48.857000|NA|NA|NA|NA
2014-03-11 01:20:59.072000|NA|NA|NA|NA
2014-03-11 01:21:09.286000|NA|NA|NA|NA
2014-03-11 01:21:19.517000|NA|NA|NA|NA
2014-03-11 01:21:32.709000|NA|NA|NA|NA
2014-03-11 01:21:42.935000|NA|NA|NA|NA
2014-03-11 01:21:53.148000|NA|NA|NA|NA
2014-03-11 01:22:03.318000|NA|NA|NA|NA
2014-03-11 01:22:13.617000|NA|NA|NA|NA
2014-03-11 01:22:23.821000|NA|NA|NA|NA
2014-03-11 01:22:34.052000|NA|NA|NA|NA
2014-03-11 01:22:44.827000|NA|NA|NA|NA
2014-03-11 01:22:55.176000|NA|NA|NA|NA
2014-03-11 01:23:05.388000|NA|NA|NA|NA
2014-03-11 01:23:15.620000|NA|NA|NA|NA
2014-03-11 01:23:25.859000|NA|NA|NA|NA
2014-03-11 01:23:36.033000|NA|NA|NA|NA
2014-03-11 01:23:46.330000|NA|NA|NA|NA
2014-03-11 01:23:56.542000|NA|NA|NA|NA
2014-03-11 01:24:06.741000|NA|NA|NA|NA
2014-03-11 01:24:16.983000|NA|NA|NA|NA
2014-03-11 01:24:27.198000|NA|NA|NA|NA
2014-03-11 01:24:37.549000|NA|NA|NA|NA
2014-03-11 01:24:47.748000|NA|NA|NA|NA
2014-03-11 01:24:58.102000|NA|NA|NA|NA
2014-03-11 01:25:08.310000|NA|NA|NA|NA
2014-03-11 01:25:18.514000|NA|NA|NA|NA
2014-03-11 01:25:28.753000|NA|NA|NA|NA
2014-03-11 01:25:38.993000|NA|NA|NA|NA
2014-03-11 01:25:49.195000|NA|NA|NA|NA
2014-03-11 01:25:59.523000|NA|NA|NA|NA
2014-03-11 01:26:09.765000|NA|NA|NA|NA
2014-03-11 01:26:20.005000|NA|NA|NA|NA
2014-03-11 01:26:30.250000|NA|NA|NA|NA
2014-03-11 01:26:40.471000|NA|NA|NA|NA
2014-03-11 01:26:50.748000|NA|NA|NA|NA
2014-03-11 01:27:01.004000|NA|NA|NA|NA
2014-03-11 01:27:11.255000|NA|NA|NA|NA
2014-03-11 01:27:21.493000|NA|NA|NA|NA
2014-03-11 01:27:31.689000|NA|NA|NA|NA
2014-03-11 01:27:41.897000|NA|NA|NA|NA
2014-03-11 01:27:52.321000|NA|NA|NA|NA
2014-03-11 01:28:02.547000|NA|NA|NA|NA
2014-03-11 01:28:12.777000|NA|NA|NA|NA
2014-03-11 01:28:23.003000|NA|NA|NA|NA
2014-03-11 01:28:33.261000|NA|NA|NA|NA
2014-03-11 01:28:43.453000|NA|NA|NA|NA
2014-03-11 01:28:53.830000|NA|NA|NA|NA
2014-03-11 01:29:04.116000|NA|NA|NA|NA
2014-03-11 01:29:14.431000|NA|NA|NA|NA
2014-03-11 01:29:24.667000|NA|NA|NA|NA
2014-03-11 01:29:34.880000|NA|NA|NA|NA
2014-03-11 01:29:45.069000|NA|NA|NA|NA
2014-03-11 01:29:55.326000|NA|NA|NA|NA
2014-03-11 01:30:05.530000|NA|NA|NA|NA
2014-03-11 01:30:15.909000|NA|NA|NA|NA
2014-03-11 01:30:26.131000|NA|NA|NA|NA
2014-03-11 01:30:36.477000|NA|NA|NA|NA
2014-03-11 01:30:46.688000|NA|NA|NA|NA
2014-03-11 01:30:56.924000|NA|NA|NA|NA
2014-03-11 01:31:07.199000|NA|NA|NA|NA
2014-03-11 01:31:17.644000|NA|NA|NA|NA
2014-03-11 01:31:27.953000|NA|NA|NA|NA
2014-03-11 01:31:38.193000|NA|NA|NA|NA
2014-03-11 01:31:48.400000|NA|NA|NA|NA
2014-03-11 01:31:58.603000|NA|NA|NA|NA
2014-03-11 01:32:08.861000|NA|NA|NA|NA
2014-03-11 01:32:19.076000|NA|NA|NA|NA
2014-03-11 01:32:29.282000|NA|NA|NA|NA
2014-03-11 01:32:39.506000|NA|NA|NA|NA
2014-03-11 01:32:49.701000|NA|NA|NA|NA
2014-03-11 01:32:59.916000|NA|NA|NA|NA
2014-03-11 01:33:10.345000|NA|NA|NA|NA
2014-03-11 01:33:20.835000|NA|NA|NA|NA
2014-03-11 01:33:31.116000|NA|NA|NA|NA
2014-03-11 01:33:41.358000|NA|NA|NA|NA
2014-03-11 01:33:51.578000|NA|NA|NA|NA
2014-03-11 01:34:01.789000|NA|NA|NA|NA
2014-03-11 01:34:12.001000|NA|NA|NA|NA
2014-03-11 01:34:22.214000|NA|NA|NA|NA
2014-03-11 01:34:32.425000|NA|NA|NA|NA
2014-03-11 01:34:42.652000|NA|NA|NA|NA
2014-03-11 01:34:52.862000|NA|NA|NA|NA
2014-03-11 01:35:03.772000|NA|NA|NA|NA
2014-03-11 01:35:13.992000|NA|NA|NA|NA
2014-03-11 01:35:24.361000|NA|NA|NA|NA
2014-03-11 01:35:34.661000|NA|NA|NA|NA
2014-03-11 01:35:45.436000|NA|NA|NA|NA
2014-03-11 01:35:55.950000|NA|NA|NA|NA
2014-03-11 01:36:06.194000|NA|NA|NA|NA
2014-03-11 01:36:16.402000|NA|NA|NA|NA
2014-03-11 01:36:26.654000|NA|NA|NA|NA
2014-03-11 01:36:36.863000|NA|NA|NA|NA
2014-03-11 01:36:47.108000|NA|NA|NA|NA
2014-03-11 01:36:57.321000|NA|NA|NA|NA
2014-03-11 01:37:07.537000|NA|NA|NA|NA
2014-03-11 01:37:17.787000|NA|NA|NA|NA
2014-03-11 01:37:27.975000|NA|NA|NA|NA
2014-03-11 01:37:38.234000|NA|NA|NA|NA
2014-03-11 01:37:48.763000|NA|NA|NA|NA
2014-03-11 01:37:59.108000|NA|NA|NA|NA
2014-03-11 01:38:09.327000|NA|NA|NA|NA
2014-03-11 01:38:19.527000|NA|NA|NA|NA
2014-03-11 01:38:29.722000|NA|NA|NA|NA
2014-03-11 01:38:40.039000|NA|NA|NA|NA
2014-03-11 01:38:50.216000|NA|NA|NA|NA
2014-03-11 01:39:00.408000|NA|NA|NA|NA
2014-03-11 01:39:10.626000|NA|NA|NA|NA
2014-03-11 01:39:20.872000|NA|NA|NA|NA
2014-03-11 01:39:31.073000|NA|NA|NA|NA
2014-03-11 01:39:41.278000|NA|NA|NA|NA
2014-03-11 01:39:51.508000|NA|NA|NA|NA
2014-03-11 01:40:01.737000|NA|NA|NA|NA
2014-03-11 01:40:11.984000|NA|NA|NA|NA
2014-03-11 01:40:22.183000|NA|NA|NA|NA
2014-03-11 01:40:32.398000|NA|NA|NA|NA
2014-03-11 01:40:42.625000|NA|NA|NA|NA
2014-03-11 01:40:52.795000|NA|NA|NA|NA
2014-03-11 01:41:03.040000|NA|NA|NA|NA
2014-03-11 01:41:13.242000|NA|NA|NA|NA
2014-03-11 01:41:23.540000|NA|NA|NA|NA
2014-03-11 01:41:33.725000|NA|NA|NA|NA
2014-03-11 01:41:44.036000|NA|NA|NA|NA
2014-03-11 01:41:54.336000|NA|NA|NA|NA
2014-03-11 01:42:04.720000|NA|NA|NA|NA
2014-03-11 01:42:14.972000|NA|NA|NA|NA
2014-03-11 01:42:25.184000|NA|NA|NA|NA
2014-03-11 01:42:35.395000|NA|NA|NA|NA
2014-03-11 01:42:45.690000|NA|NA|NA|NA
2014-03-11 01:42:55.948000|NA|NA|NA|NA
2014-03-11 01:43:06.199000|NA|NA|NA|NA
2014-03-11 01:43:16.367000|NA|NA|NA|NA
2014-03-11 01:43:26.623000|NA|NA|NA|NA
2014-03-11 01:43:36.840000|NA|NA|NA|NA
2014-03-11 01:43:47.155000|NA|NA|NA|NA
2014-03-11 01:43:57.520000|NA|NA|NA|NA
2014-03-11 01:44:08.387000|NA|NA|NA|NA
2014-03-11 01:44:18.865000|NA|NA|NA|NA
2014-03-11 01:44:29.282000|NA|NA|NA|NA
2014-03-11 01:44:39.502000|NA|NA|NA|NA
2014-03-11 01:44:49.682000|NA|NA|NA|NA
2014-03-11 01:44:59.891000|NA|NA|NA|NA
2014-03-11 01:45:10.126000|NA|NA|NA|NA
2014-03-11 01:45:20.309000|NA|NA|NA|NA
2014-03-11 01:45:30.534000|NA|NA|NA|NA
2014-03-11 01:45:40.747000|NA|NA|NA|NA
2014-03-11 01:45:50.958000|NA|NA|NA|NA
2014-03-11 01:46:01.152000|NA|NA|NA|NA
2014-03-11 01:46:11.394000|NA|NA|NA|NA
2014-03-11 01:46:21.682000|NA|NA|NA|NA
2014-03-11 01:46:31.990000|NA|NA|NA|NA
2014-03-11 01:46:42.253000|NA|NA|NA|NA
2014-03-11 01:46:52.480000|NA|NA|NA|NA
2014-03-11 01:47:02.691000|NA|NA|NA|NA
2014-03-11 01:47:12.927000|NA|NA|NA|NA
2014-03-11 01:47:23.139000|NA|NA|NA|NA
2014-03-11 01:47:33.388000|NA|NA|NA|NA
2014-03-11 01:47:43.604000|NA|NA|NA|NA
2014-03-11 01:47:53.814000|NA|NA|NA|NA
2014-03-11 01:48:04.033000|NA|NA|NA|NA
2014-03-11 01:48:14.372000|NA|NA|NA|NA
2014-03-11 01:48:26.699000|NA|NA|NA|NA
2014-03-11 01:48:36.909000|NA|NA|NA|NA
2014-03-11 01:48:47.218000|NA|NA|NA|NA
2014-03-11 01:48:57.584000|NA|NA|NA|NA
2014-03-11 01:49:07.826000|NA|NA|NA|NA
2014-03-11 01:49:18.059000|NA|NA|NA|NA
2014-03-11 01:49:28.252000|NA|NA|NA|NA
2014-03-11 01:49:38.505000|NA|NA|NA|NA
2014-03-11 01:49:48.835000|NA|NA|NA|NA
2014-03-11 01:49:59.045000|NA|NA|NA|NA
2014-03-11 01:50:09.423000|NA|NA|NA|NA
2014-03-11 01:50:19.687000|NA|NA|NA|NA
2014-03-11 01:50:29.899000|NA|NA|NA|NA
2014-03-11 01:50:40.165000|NA|NA|NA|NA
2014-03-11 01:50:50.444000|NA|NA|NA|NA
2014-03-11 01:51:00.851000|NA|NA|NA|NA
2014-03-11 01:51:11.107000|NA|NA|NA|NA
2014-03-11 01:51:21.307000|NA|NA|NA|NA
2014-03-11 01:51:31.556000|NA|NA|NA|NA
2014-03-11 01:51:41.782000|NA|NA|NA|NA
2014-03-11 01:51:52.075000|NA|NA|NA|NA
2014-03-11 01:52:02.329000|NA|NA|NA|NA
2014-03-11 01:52:12.570000|NA|NA|NA|NA
2014-03-11 01:52:22.806000|NA|NA|NA|NA
2014-03-11 01:52:33.033000|NA|NA|NA|NA
2014-03-11 01:52:43.212000|NA|NA|NA|NA
2014-03-11 01:52:53.426000|NA|NA|NA|NA
2014-03-11 01:53:03.764000|NA|NA|NA|NA
2014-03-11 01:53:13.965000|NA|NA|NA|NA
2014-03-11 01:53:24.149000|NA|NA|NA|NA
2014-03-11 01:53:34.366000|NA|NA|NA|NA
2014-03-11 01:53:44.565000|NA|NA|NA|NA
2014-03-11 01:53:54.790000|NA|NA|NA|NA
2014-03-11 01:54:04.996000|NA|NA|NA|NA
2014-03-11 01:54:15.266000|NA|NA|NA|NA
2014-03-11 01:54:25.476000|NA|NA|NA|NA
2014-03-11 01:54:35.674000|NA|NA|NA|NA
2014-03-11 01:54:45.846000|NA|NA|NA|NA
2014-03-11 01:54:56.097000|NA|NA|NA|NA
2014-03-11 01:55:06.341000|NA|NA|NA|NA
2014-03-11 01:55:16.648000|NA|NA|NA|NA
2014-03-11 01:55:27.220000|NA|NA|NA|NA
2014-03-11 01:55:37.420000|NA|NA|NA|NA
2014-03-11 01:55:48.035000|NA|NA|NA|NA
2014-03-11 01:55:58.282000|NA|NA|NA|NA
2014-03-11 01:56:08.496000|NA|NA|NA|NA
2014-03-11 01:56:18.685000|NA|NA|NA|NA
2014-03-11 01:56:28.963000|NA|NA|NA|NA
2014-03-11 01:56:39.180000|NA|NA|NA|NA
2014-03-11 01:56:49.389000|NA|NA|NA|NA
2014-03-11 01:56:59.586000|NA|NA|NA|NA
2014-03-11 01:57:09.997000|NA|NA|NA|NA
2014-03-11 01:57:20.486000|NA|NA|NA|NA
2014-03-11 01:57:30.745000|NA|NA|NA|NA
2014-03-11 01:57:41.133000|NA|NA|NA|NA
2014-03-11 01:57:51.362000|NA|NA|NA|NA
2014-03-11 01:58:01.700000|NA|NA|NA|NA
2014-03-11 01:58:11.924000|NA|NA|NA|NA
2014-03-11 01:58:22.155000|NA|NA|NA|NA
2014-03-11 01:58:32.657000|NA|NA|NA|NA
2014-03-11 01:58:42.889000|NA|NA|NA|NA
2014-03-11 01:58:53.112000|NA|NA|NA|NA
2014-03-11 01:59:03.353000|NA|NA|NA|NA
2014-03-11 01:59:13.553000|NA|NA|NA|NA
2014-03-11 01:59:23.796000|NA|NA|NA|NA
2014-03-11 01:59:34.016000|NA|NA|NA|NA
2014-03-11 01:59:44.333000|NA|NA|NA|NA
2014-03-11 01:59:54.530000|NA|NA|NA|NA
2014-03-11 02:00:04.822000|NA|NA|NA|NA
2014-03-11 02:00:15.030000|NA|NA|NA|NA
2014-03-11 02:00:25.263000|NA|NA|NA|NA
2014-03-11 02:00:35.582000|NA|NA|NA|NA
2014-03-11 02:00:45.796000|NA|NA|NA|NA
2014-03-11 02:00:55.994000|NA|NA|NA|NA
2014-03-11 02:01:06.206000|NA|NA|NA|NA
2014-03-11 02:01:16.417000|NA|NA|NA|NA
2014-03-11 02:01:26.689000|NA|NA|NA|NA
2014-03-11 02:01:37.122000|NA|NA|NA|NA
2014-03-11 02:01:47.521000|NA|NA|NA|NA
2014-03-11 02:01:57.879000|NA|NA|NA|NA
2014-03-11 02:02:08.102000|NA|NA|NA|NA
2014-03-11 02:02:18.313000|NA|NA|NA|NA
2014-03-11 02:02:28.499000|NA|NA|NA|NA
2014-03-11 02:02:38.745000|NA|NA|NA|NA
2014-03-11 02:02:48.925000|NA|NA|NA|NA
2014-03-11 02:02:59.131000|NA|NA|NA|NA
2014-03-11 02:03:09.368000|NA|NA|NA|NA
2014-03-11 02:03:19.578000|NA|NA|NA|NA
2014-03-11 02:03:29.779000|NA|NA|NA|NA
2014-03-11 02:03:40.056000|NA|NA|NA|NA
2014-03-11 02:03:50.451000|NA|NA|NA|NA
2014-03-11 02:04:00.960000|NA|NA|NA|NA
2014-03-11 02:04:11.426000|NA|NA|NA|NA
2014-03-11 02:04:21.655000|NA|NA|NA|NA
2014-03-11 02:04:31.918000|NA|NA|NA|NA
2014-03-11 02:04:42.131000|NA|NA|NA|NA
2014-03-11 02:04:52.432000|NA|NA|NA|NA
2014-03-11 02:05:02.649000|NA|NA|NA|NA
