time|Minutes|VehicleID|DirectionText|RouteID
2014-03-11 21:45:52.117000|6|7238|South to Federal Triangle|64
2014-03-11 21:45:52.117000|31|7230|South to Federal Triangle|64
2014-03-11 21:46:02.330000|6|7238|South to Federal Triangle|64
2014-03-11 21:46:02.330000|31|7230|South to Federal Triangle|64
2014-03-11 21:46:12.545000|6|7238|South to Federal Triangle|64
2014-03-11 21:46:12.545000|31|7230|South to Federal Triangle|64
2014-03-11 21:46:23.438000|6|7238|South to Federal Triangle|64
2014-03-11 21:46:23.438000|31|7230|South to Federal Triangle|64
2014-03-11 21:46:34.205000|5|7238|South to Federal Triangle|64
2014-03-11 21:46:34.205000|31|7230|South to Federal Triangle|64
2014-03-11 21:46:44.425000|5|7238|South to Federal Triangle|64
2014-03-11 21:46:44.425000|30|7230|South to Federal Triangle|64
2014-03-11 21:46:55.875000|4|7238|South to Federal Triangle|64
2014-03-11 21:46:55.875000|29|7230|South to Federal Triangle|64
2014-03-11 21:47:06.081000|3|7238|South to Federal Triangle|64
2014-03-11 21:47:06.081000|29|7230|South to Federal Triangle|64
2014-03-11 21:47:16.253000|5|7238|South to Federal Triangle|64
2014-03-11 21:47:16.253000|30|7230|South to Federal Triangle|64
2014-03-11 21:47:29.781000|3|7238|South to Federal Triangle|64
2014-03-11 21:47:29.781000|28|7230|South to Federal Triangle|64
2014-03-11 21:47:40.001000|4|7238|South to Federal Triangle|64
2014-03-11 21:47:40.001000|30|7230|South to Federal Triangle|64
2014-03-11 21:47:50.265000|2|7238|South to Federal Triangle|64
2014-03-11 21:47:50.265000|28|7230|South to Federal Triangle|64
2014-03-11 21:48:00.578000|3|7238|South to Federal Triangle|64
2014-03-11 21:48:00.578000|28|7230|South to Federal Triangle|64
2014-03-11 21:48:11.343000|3|7238|South to Federal Triangle|64
2014-03-11 21:48:11.343000|28|7230|South to Federal Triangle|64
2014-03-11 21:48:22.305000|4|7238|South to Federal Triangle|64
2014-03-11 21:48:22.305000|29|7230|South to Federal Triangle|64
2014-03-11 21:48:33.096000|3|7238|South to Federal Triangle|64
2014-03-11 21:48:33.096000|28|7230|South to Federal Triangle|64
2014-03-11 21:48:44.230000|4|7238|South to Federal Triangle|64
2014-03-11 21:48:44.230000|29|7230|South to Federal Triangle|64
2014-03-11 21:48:55.194000|3|7238|South to Federal Triangle|64
2014-03-11 21:48:55.194000|29|7230|South to Federal Triangle|64
2014-03-11 21:49:07.006000|3|7238|South to Federal Triangle|64
2014-03-11 21:49:07.006000|29|7230|South to Federal Triangle|64
2014-03-11 21:49:17.356000|3|7238|South to Federal Triangle|64
2014-03-11 21:49:17.356000|29|7230|South to Federal Triangle|64
2014-03-11 21:49:27.853000|3|7238|South to Federal Triangle|64
2014-03-11 21:49:27.853000|28|7230|South to Federal Triangle|64
2014-03-11 21:49:38.053000|2|7238|South to Federal Triangle|64
2014-03-11 21:49:38.053000|28|7230|South to Federal Triangle|64
2014-03-11 21:49:48.385000|2|7238|South to Federal Triangle|64
2014-03-11 21:49:48.385000|28|7230|South to Federal Triangle|64
2014-03-11 21:49:58.590000|2|7238|South to Federal Triangle|64
2014-03-11 21:49:58.590000|28|7230|South to Federal Triangle|64
2014-03-11 21:50:08.836000|2|7238|South to Federal Triangle|64
2014-03-11 21:50:08.836000|28|7230|South to Federal Triangle|64
2014-03-11 21:50:19.073000|1|7238|South to Federal Triangle|64
2014-03-11 21:50:19.073000|27|7230|South to Federal Triangle|64
2014-03-11 21:50:29.483000|2|7238|South to Federal Triangle|64
2014-03-11 21:50:29.483000|28|7230|South to Federal Triangle|64
2014-03-11 21:50:39.815000|0|7238|South to Federal Triangle|64
2014-03-11 21:50:39.815000|27|7230|South to Federal Triangle|64
2014-03-11 21:50:50.023000|1|7238|South to Federal Triangle|64
2014-03-11 21:50:50.023000|28|7230|South to Federal Triangle|64
2014-03-11 21:51:01.313000|0|7238|South to Federal Triangle|64
2014-03-11 21:51:01.313000|26|7230|South to Federal Triangle|64
2014-03-11 21:51:11.669000|1|7238|South to Federal Triangle|64
2014-03-11 21:51:11.669000|27|7230|South to Federal Triangle|64
2014-03-11 21:51:21.864000|1|7238|South to Federal Triangle|64
2014-03-11 21:51:21.864000|27|7230|South to Federal Triangle|64
2014-03-11 21:51:32.099000|1|7238|South to Federal Triangle|64
2014-03-11 21:51:32.099000|27|7230|South to Federal Triangle|64
2014-03-11 21:51:45.404000|1|7238|South to Federal Triangle|64
2014-03-11 21:51:45.404000|27|7230|South to Federal Triangle|64
2014-03-11 21:51:56.685000|0|7238|South to Federal Triangle|64
2014-03-11 21:51:56.685000|27|7230|South to Federal Triangle|64
2014-03-11 21:52:06.918000|0|7238|South to Federal Triangle|64
2014-03-11 21:52:06.918000|27|7230|South to Federal Triangle|64
2014-03-11 21:52:17.108000|0|7238|South to Federal Triangle|64
2014-03-11 21:52:17.108000|27|7230|South to Federal Triangle|64
2014-03-11 21:52:27.359000|0|7238|South to Federal Triangle|64
2014-03-11 21:52:27.359000|26|7230|South to Federal Triangle|64
2014-03-11 21:52:37.791000|0|7238|South to Federal Triangle|64
2014-03-11 21:52:37.791000|26|7230|South to Federal Triangle|64
2014-03-11 21:52:49.753000|0|7238|South to Federal Triangle|64
2014-03-11 21:52:49.753000|26|7230|South to Federal Triangle|64
2014-03-11 21:53:00.093000|26|7230|South to Federal Triangle|64
2014-03-11 21:53:00.093000|51|7204|South to Federal Triangle|64
2014-03-11 21:53:10.406000|26|7230|South to Federal Triangle|64
2014-03-11 21:53:10.406000|51|7204|South to Federal Triangle|64
2014-03-11 21:53:21.297000|26|7230|South to Federal Triangle|64
2014-03-11 21:53:21.297000|51|7204|South to Federal Triangle|64
2014-03-11 21:53:31.947000|25|7230|South to Federal Triangle|64
2014-03-11 21:53:31.947000|51|7204|South to Federal Triangle|64
2014-03-11 21:53:44.957000|25|7230|South to Federal Triangle|64
2014-03-11 21:53:44.957000|50|7204|South to Federal Triangle|64
2014-03-11 21:53:55.792000|25|7230|South to Federal Triangle|64
2014-03-11 21:53:55.792000|50|7204|South to Federal Triangle|64
2014-03-11 21:54:06.015000|25|7230|South to Federal Triangle|64
2014-03-11 21:54:06.015000|50|7204|South to Federal Triangle|64
2014-03-11 21:54:19.676000|25|7230|South to Federal Triangle|64
2014-03-11 21:54:19.676000|50|7204|South to Federal Triangle|64
2014-03-11 21:54:30.151000|24|7230|South to Federal Triangle|64
2014-03-11 21:54:30.151000|50|7204|South to Federal Triangle|64
2014-03-11 21:54:40.855000|25|7230|South to Federal Triangle|64
2014-03-11 21:54:40.855000|49|7204|South to Federal Triangle|64
2014-03-11 21:54:51.214000|25|7230|South to Federal Triangle|64
2014-03-11 21:54:51.214000|49|7204|South to Federal Triangle|64
2014-03-11 21:55:01.393000|23|7230|South to Federal Triangle|64
2014-03-11 21:55:01.393000|48|7204|South to Federal Triangle|64
2014-03-11 21:55:11.695000|23|7230|South to Federal Triangle|64
2014-03-11 21:55:11.695000|48|7204|South to Federal Triangle|64
2014-03-11 21:55:27.432000|24|7230|South to Federal Triangle|64
2014-03-11 21:55:27.432000|49|7204|South to Federal Triangle|64
2014-03-11 21:55:37.705000|24|7230|South to Federal Triangle|64
2014-03-11 21:55:37.705000|49|7204|South to Federal Triangle|64
2014-03-11 21:55:47.927000|22|7230|South to Federal Triangle|64
2014-03-11 21:55:47.927000|47|7204|South to Federal Triangle|64
2014-03-11 21:55:58.303000|22|7230|South to Federal Triangle|64
2014-03-11 21:55:58.303000|47|7204|South to Federal Triangle|64
2014-03-11 21:56:08.634000|23|7230|South to Federal Triangle|64
2014-03-11 21:56:08.634000|48|7204|South to Federal Triangle|64
2014-03-11 21:56:18.834000|23|7230|South to Federal Triangle|64
2014-03-11 21:56:18.834000|48|7204|South to Federal Triangle|64
2014-03-11 21:56:29.211000|23|7230|South to Federal Triangle|64
2014-03-11 21:56:29.211000|48|7204|South to Federal Triangle|64
2014-03-11 21:56:39.519000|23|7230|South to Federal Triangle|64
2014-03-11 21:56:39.519000|48|7204|South to Federal Triangle|64
2014-03-11 21:56:53.852000|23|7230|South to Federal Triangle|64
2014-03-11 21:56:53.852000|47|7204|South to Federal Triangle|64
2014-03-11 21:57:07.095000|23|7230|South to Federal Triangle|64
2014-03-11 21:57:07.095000|47|7204|South to Federal Triangle|64
2014-03-11 21:57:18.043000|21|7230|South to Federal Triangle|64
2014-03-11 21:57:18.043000|46|7204|South to Federal Triangle|64
2014-03-11 21:57:28.485000|23|7230|South to Federal Triangle|64
2014-03-11 21:57:28.485000|47|7204|South to Federal Triangle|64
2014-03-11 21:57:42.036000|21|7230|South to Federal Triangle|64
2014-03-11 21:57:42.036000|45|7204|South to Federal Triangle|64
2014-03-11 21:57:56.969000|22|7230|South to Federal Triangle|64
2014-03-11 21:57:56.969000|46|7204|South to Federal Triangle|64
2014-03-11 21:58:07.605000|22|7230|South to Federal Triangle|64
2014-03-11 21:58:07.605000|46|7204|South to Federal Triangle|64
2014-03-11 21:58:18.244000|22|7230|South to Federal Triangle|64
2014-03-11 21:58:18.244000|46|7204|South to Federal Triangle|64
2014-03-11 21:58:28.494000|22|7230|South to Federal Triangle|64
2014-03-11 21:58:28.494000|46|7204|South to Federal Triangle|64
2014-03-11 21:58:38.710000|22|7230|South to Federal Triangle|64
2014-03-11 21:58:38.710000|46|7204|South to Federal Triangle|64
2014-03-11 21:58:48.939000|21|7230|South to Federal Triangle|64
2014-03-11 21:58:48.939000|45|7204|South to Federal Triangle|64
2014-03-11 21:58:59.131000|22|7230|South to Federal Triangle|64
2014-03-11 21:58:59.131000|45|7204|South to Federal Triangle|64
2014-03-11 21:59:09.459000|22|7230|South to Federal Triangle|64
2014-03-11 21:59:09.459000|45|7204|South to Federal Triangle|64
2014-03-11 21:59:19.872000|21|7230|South to Federal Triangle|64
2014-03-11 21:59:19.872000|45|7204|South to Federal Triangle|64
2014-03-11 21:59:30.082000|21|7230|South to Federal Triangle|64
2014-03-11 21:59:30.082000|45|7204|South to Federal Triangle|64
2014-03-11 21:59:40.329000|21|7230|South to Federal Triangle|64
2014-03-11 21:59:40.329000|45|7204|South to Federal Triangle|64
2014-03-11 21:59:50.498000|21|7230|South to Federal Triangle|64
2014-03-11 21:59:50.498000|44|7204|South to Federal Triangle|64
2014-03-11 22:00:00.734000|21|7230|South to Federal Triangle|64
2014-03-11 22:00:00.734000|44|7204|South to Federal Triangle|64
2014-03-11 22:00:10.963000|19|7230|South to Federal Triangle|64
2014-03-11 22:00:10.963000|43|7204|South to Federal Triangle|64
2014-03-11 22:00:21.195000|20|7230|South to Federal Triangle|64
2014-03-11 22:00:21.195000|44|7204|South to Federal Triangle|64
2014-03-11 22:00:31.549000|19|7230|South to Federal Triangle|64
2014-03-11 22:00:31.549000|42|7204|South to Federal Triangle|64
2014-03-11 22:00:41.759000|20|7230|South to Federal Triangle|64
2014-03-11 22:00:41.759000|43|7204|South to Federal Triangle|64
2014-03-11 22:00:51.968000|20|7230|South to Federal Triangle|64
2014-03-11 22:00:51.968000|43|7204|South to Federal Triangle|64
2014-03-11 22:01:02.218000|20|7230|South to Federal Triangle|64
2014-03-11 22:01:02.218000|43|7204|South to Federal Triangle|64
2014-03-11 22:01:12.492000|20|7230|South to Federal Triangle|64
2014-03-11 22:01:12.492000|43|7204|South to Federal Triangle|64
2014-03-11 22:01:22.778000|20|7230|South to Federal Triangle|64
2014-03-11 22:01:22.778000|43|7204|South to Federal Triangle|64
2014-03-11 22:01:33.087000|19|7230|South to Federal Triangle|64
2014-03-11 22:01:33.087000|43|7204|South to Federal Triangle|64
2014-03-11 22:01:43.490000|19|7230|South to Federal Triangle|64
2014-03-11 22:01:43.490000|42|7204|South to Federal Triangle|64
2014-03-11 22:01:53.670000|18|7230|South to Federal Triangle|64
2014-03-11 22:01:53.670000|42|7204|South to Federal Triangle|64
2014-03-11 22:02:05.305000|18|7230|South to Federal Triangle|64
2014-03-11 22:02:05.305000|42|7204|South to Federal Triangle|64
2014-03-11 22:02:15.504000|17|7230|South to Federal Triangle|64
2014-03-11 22:02:15.504000|41|7204|South to Federal Triangle|64
2014-03-11 22:02:26.015000|17|7230|South to Federal Triangle|64
2014-03-11 22:02:26.015000|40|7204|South to Federal Triangle|64
2014-03-11 22:02:36.273000|17|7230|South to Federal Triangle|64
2014-03-11 22:02:36.273000|40|7204|South to Federal Triangle|64
2014-03-11 22:02:46.458000|17|7230|South to Federal Triangle|64
2014-03-11 22:02:46.458000|40|7204|South to Federal Triangle|64
2014-03-11 22:02:56.701000|18|7230|South to Federal Triangle|64
2014-03-11 22:02:56.701000|41|7204|South to Federal Triangle|64
2014-03-11 22:03:06.963000|18|7230|South to Federal Triangle|64
2014-03-11 22:03:06.963000|41|7204|South to Federal Triangle|64
2014-03-11 22:03:17.216000|18|7230|South to Federal Triangle|64
2014-03-11 22:03:17.216000|41|7204|South to Federal Triangle|64
2014-03-11 22:03:27.416000|17|7230|South to Federal Triangle|64
2014-03-11 22:03:27.416000|41|7204|South to Federal Triangle|64
2014-03-11 22:03:37.592000|17|7230|South to Federal Triangle|64
2014-03-11 22:03:37.592000|41|7204|South to Federal Triangle|64
2014-03-11 22:03:47.837000|17|7230|South to Federal Triangle|64
2014-03-11 22:03:47.837000|40|7204|South to Federal Triangle|64
2014-03-11 22:03:58.253000|16|7230|South to Federal Triangle|64
