time|Minutes|VehicleID|DirectionText|RouteID
2014-03-12 07:04:24.781000|10|6517|South to Federal Triangle|64
2014-03-12 07:04:24.781000|14|6509|South to Federal Triangle|64
2014-03-12 07:04:35.108000|9|6517|South to Federal Triangle|64
2014-03-12 07:04:35.108000|12|6509|South to Federal Triangle|64
2014-03-12 07:04:45.350000|10|6517|South to Federal Triangle|64
2014-03-12 07:04:45.350000|13|6509|South to Federal Triangle|64
2014-03-12 07:04:55.573000|10|6517|South to Federal Triangle|64
2014-03-12 07:04:55.573000|13|6509|South to Federal Triangle|64
2014-03-12 07:05:05.742000|8|6517|South to Federal Triangle|64
2014-03-12 07:05:05.742000|12|6509|South to Federal Triangle|64
2014-03-12 07:05:15.980000|9|6517|South to Federal Triangle|64
2014-03-12 07:05:15.980000|13|6509|South to Federal Triangle|64
2014-03-12 07:05:26.169000|10|6517|South to Federal Triangle|64
2014-03-12 07:05:26.169000|13|6509|South to Federal Triangle|64
2014-03-12 07:05:36.407000|10|6517|South to Federal Triangle|64
2014-03-12 07:05:36.407000|13|6509|South to Federal Triangle|64
2014-03-12 07:05:46.593000|9|6517|South to Federal Triangle|64
2014-03-12 07:05:46.593000|13|6509|South to Federal Triangle|64
2014-03-12 07:05:56.766000|7|6517|South to Federal Triangle|64
2014-03-12 07:05:56.766000|12|6509|South to Federal Triangle|64
2014-03-12 07:06:06.971000|7|6517|South to Federal Triangle|64
2014-03-12 07:06:06.971000|12|6509|South to Federal Triangle|64
2014-03-12 07:06:17.197000|8|6517|South to Federal Triangle|64
2014-03-12 07:06:17.197000|13|6509|South to Federal Triangle|64
2014-03-12 07:06:27.510000|8|6517|South to Federal Triangle|64
2014-03-12 07:06:27.510000|13|6509|South to Federal Triangle|64
2014-03-12 07:06:37.784000|8|6517|South to Federal Triangle|64
2014-03-12 07:06:37.784000|13|6509|South to Federal Triangle|64
2014-03-12 07:06:48.022000|8|6517|South to Federal Triangle|64
2014-03-12 07:06:48.022000|13|6509|South to Federal Triangle|64
2014-03-12 07:06:58.210000|8|6517|South to Federal Triangle|64
2014-03-12 07:06:58.210000|13|6509|South to Federal Triangle|64
2014-03-12 07:07:08.418000|8|6517|South to Federal Triangle|64
2014-03-12 07:07:08.418000|13|6509|South to Federal Triangle|64
2014-03-12 07:07:18.610000|7|6517|South to Federal Triangle|64
2014-03-12 07:07:18.610000|11|6509|South to Federal Triangle|64
2014-03-12 07:07:28.804000|6|6517|South to Federal Triangle|64
2014-03-12 07:07:28.804000|11|6509|South to Federal Triangle|64
2014-03-12 07:07:39.002000|6|6517|South to Federal Triangle|64
2014-03-12 07:07:39.002000|11|6509|South to Federal Triangle|64
2014-03-12 07:07:49.232000|6|6517|South to Federal Triangle|64
2014-03-12 07:07:49.232000|11|6509|South to Federal Triangle|64
2014-03-12 07:07:59.414000|6|6517|South to Federal Triangle|64
2014-03-12 07:07:59.414000|10|6509|South to Federal Triangle|64
2014-03-12 07:08:09.588000|7|6517|South to Federal Triangle|64
2014-03-12 07:08:09.588000|11|6509|South to Federal Triangle|64
2014-03-12 07:08:19.787000|7|6517|South to Federal Triangle|64
2014-03-12 07:08:19.787000|11|6509|South to Federal Triangle|64
2014-03-12 07:08:30.114000|6|6517|South to Federal Triangle|64
2014-03-12 07:08:30.114000|10|6509|South to Federal Triangle|64
2014-03-12 07:08:40.472000|6|6517|South to Federal Triangle|64
2014-03-12 07:08:40.472000|10|6509|South to Federal Triangle|64
2014-03-12 07:08:50.637000|7|6517|South to Federal Triangle|64
2014-03-12 07:08:50.637000|11|6509|South to Federal Triangle|64
2014-03-12 07:09:00.828000|7|6517|South to Federal Triangle|64
2014-03-12 07:09:00.828000|11|6509|South to Federal Triangle|64
2014-03-12 07:09:11.006000|6|6517|South to Federal Triangle|64
2014-03-12 07:09:11.006000|9|6509|South to Federal Triangle|64
2014-03-12 07:09:21.177000|6|6517|South to Federal Triangle|64
2014-03-12 07:09:21.177000|10|6509|South to Federal Triangle|64
2014-03-12 07:09:31.424000|7|6517|South to Federal Triangle|64
2014-03-12 07:09:31.424000|11|6509|South to Federal Triangle|64
2014-03-12 07:09:41.605000|7|6517|South to Federal Triangle|64
2014-03-12 07:09:41.605000|11|6509|South to Federal Triangle|64
2014-03-12 07:09:51.787000|6|6517|South to Federal Triangle|64
2014-03-12 07:09:51.787000|10|6509|South to Federal Triangle|64
2014-03-12 07:10:01.966000|6|6517|South to Federal Triangle|64
2014-03-12 07:10:01.966000|10|6509|South to Federal Triangle|64
2014-03-12 07:10:12.181000|6|6517|South to Federal Triangle|64
2014-03-12 07:10:12.181000|10|6509|South to Federal Triangle|64
2014-03-12 07:10:22.396000|6|6517|South to Federal Triangle|64
2014-03-12 07:10:22.396000|10|6509|South to Federal Triangle|64
2014-03-12 07:10:32.908000|6|6517|South to Federal Triangle|64
2014-03-12 07:10:32.908000|10|6509|South to Federal Triangle|64
2014-03-12 07:10:43.239000|6|6517|South to Federal Triangle|64
2014-03-12 07:10:43.239000|10|6509|South to Federal Triangle|64
2014-03-12 07:10:53.598000|4|6517|South to Federal Triangle|64
2014-03-12 07:10:53.598000|8|6509|South to Federal Triangle|64
2014-03-12 07:11:03.950000|5|6517|South to Federal Triangle|64
2014-03-12 07:11:03.950000|9|6509|South to Federal Triangle|64
2014-03-12 07:11:14.200000|5|6517|South to Federal Triangle|64
2014-03-12 07:11:14.200000|10|6509|South to Federal Triangle|64
2014-03-12 07:11:24.367000|5|6517|South to Federal Triangle|64
2014-03-12 07:11:24.367000|10|6509|South to Federal Triangle|64
2014-03-12 07:11:34.623000|4|6517|South to Federal Triangle|64
2014-03-12 07:11:34.623000|9|6509|South to Federal Triangle|64
2014-03-12 07:11:44.836000|4|6517|South to Federal Triangle|64
2014-03-12 07:11:44.836000|8|6509|South to Federal Triangle|64
2014-03-12 07:11:55.049000|5|6517|South to Federal Triangle|64
2014-03-12 07:11:55.049000|9|6509|South to Federal Triangle|64
2014-03-12 07:12:05.251000|5|6517|South to Federal Triangle|64
2014-03-12 07:12:05.251000|9|6509|South to Federal Triangle|64
2014-03-12 07:12:15.480000|5|6517|South to Federal Triangle|64
2014-03-12 07:12:15.480000|9|6509|South to Federal Triangle|64
2014-03-12 07:12:25.650000|5|6517|South to Federal Triangle|64
2014-03-12 07:12:25.650000|9|6509|South to Federal Triangle|64
2014-03-12 07:12:35.878000|5|6517|South to Federal Triangle|64
2014-03-12 07:12:35.878000|8|6509|South to Federal Triangle|64
2014-03-12 07:12:49.105000|3|6517|South to Federal Triangle|64
2014-03-12 07:12:49.105000|7|6509|South to Federal Triangle|64
2014-03-12 07:12:59.281000|4|6517|South to Federal Triangle|64
2014-03-12 07:12:59.281000|8|6509|South to Federal Triangle|64
2014-03-12 07:13:09.482000|4|6517|South to Federal Triangle|64
2014-03-12 07:13:09.482000|8|6509|South to Federal Triangle|64
2014-03-12 07:13:19.750000|3|6517|South to Federal Triangle|64
2014-03-12 07:13:19.750000|7|6509|South to Federal Triangle|64
2014-03-12 07:13:29.934000|2|6517|South to Federal Triangle|64
2014-03-12 07:13:29.934000|6|6509|South to Federal Triangle|64
2014-03-12 07:13:40.129000|3|6517|South to Federal Triangle|64
2014-03-12 07:13:40.129000|7|6509|South to Federal Triangle|64
2014-03-12 07:13:50.359000|2|6517|South to Federal Triangle|64
2014-03-12 07:13:50.359000|6|6509|South to Federal Triangle|64
2014-03-12 07:14:00.556000|3|6517|South to Federal Triangle|64
2014-03-12 07:14:00.556000|7|6509|South to Federal Triangle|64
2014-03-12 07:14:10.836000|2|6517|South to Federal Triangle|64
2014-03-12 07:14:10.836000|6|6509|South to Federal Triangle|64
2014-03-12 07:14:21.033000|3|6517|South to Federal Triangle|64
2014-03-12 07:14:21.033000|7|6509|South to Federal Triangle|64
2014-03-12 07:14:31.207000|3|6517|South to Federal Triangle|64
2014-03-12 07:14:31.207000|7|6509|South to Federal Triangle|64
2014-03-12 07:14:41.388000|2|6517|South to Federal Triangle|64
2014-03-12 07:14:41.388000|6|6509|South to Federal Triangle|64
2014-03-12 07:14:51.607000|2|6517|South to Federal Triangle|64
2014-03-12 07:14:51.607000|6|6509|South to Federal Triangle|64
2014-03-12 07:15:01.781000|1|6517|South to Federal Triangle|64
2014-03-12 07:15:01.781000|5|6509|South to Federal Triangle|64
2014-03-12 07:15:12.032000|1|6517|South to Federal Triangle|64
2014-03-12 07:15:12.032000|5|6509|South to Federal Triangle|64
2014-03-12 07:15:22.281000|2|6517|South to Federal Triangle|64
2014-03-12 07:15:22.281000|6|6509|South to Federal Triangle|64
2014-03-12 07:15:32.498000|2|6517|South to Federal Triangle|64
2014-03-12 07:15:32.498000|6|6509|South to Federal Triangle|64
2014-03-12 07:15:42.665000|1|6517|South to Federal Triangle|64
2014-03-12 07:15:42.665000|6|6509|South to Federal Triangle|64
2014-03-12 07:15:52.841000|1|6517|South to Federal Triangle|64
2014-03-12 07:15:52.841000|5|6509|South to Federal Triangle|64
2014-03-12 07:16:03.051000|2|6517|South to Federal Triangle|64
2014-03-12 07:16:03.051000|5|6509|South to Federal Triangle|64
2014-03-12 07:16:13.546000|0|6517|South to Federal Triangle|64
2014-03-12 07:16:13.546000|3|6509|South to Federal Triangle|64
2014-03-12 07:16:23.761000|0|6517|South to Federal Triangle|64
2014-03-12 07:16:23.761000|3|6509|South to Federal Triangle|64
2014-03-12 07:16:33.958000|1|6517|South to Federal Triangle|64
2014-03-12 07:16:33.958000|5|6509|South to Federal Triangle|64
2014-03-12 07:16:44.138000|1|6517|South to Federal Triangle|64
2014-03-12 07:16:44.138000|5|6509|South to Federal Triangle|64
2014-03-12 07:16:54.325000|1|6517|South to Federal Triangle|64
2014-03-12 07:16:54.325000|5|6509|South to Federal Triangle|64
2014-03-12 07:17:04.729000|1|6517|South to Federal Triangle|64
2014-03-12 07:17:04.729000|5|6509|South to Federal Triangle|64
2014-03-12 07:17:14.983000|1|6517|South to Federal Triangle|64
2014-03-12 07:17:14.983000|5|6509|South to Federal Triangle|64
2014-03-12 07:17:25.172000|1|6517|South to Federal Triangle|64
2014-03-12 07:17:25.172000|4|6509|South to Federal Triangle|64
2014-03-12 07:17:35.387000|0|6517|South to Federal Triangle|64
2014-03-12 07:17:35.387000|4|6509|South to Federal Triangle|64
2014-03-12 07:17:45.565000|0|6517|South to Federal Triangle|64
2014-03-12 07:17:45.565000|4|6509|South to Federal Triangle|64
2014-03-12 07:17:55.744000|3|6509|South to Federal Triangle|64
2014-03-12 07:17:55.744000|9|6514|South to Federal Triangle|64
2014-03-12 07:18:05.953000|3|6509|South to Federal Triangle|64
2014-03-12 07:18:05.953000|9|6514|South to Federal Triangle|64
2014-03-12 07:18:16.129000|0|6517|South to Federal Triangle|64
2014-03-12 07:18:16.129000|4|6509|South to Federal Triangle|64
2014-03-12 07:18:26.324000|0|6517|South to Federal Triangle|64
2014-03-12 07:18:26.324000|3|6509|South to Federal Triangle|64
2014-03-12 07:18:36.540000|2|6509|South to Federal Triangle|64
2014-03-12 07:18:36.540000|9|6514|South to Federal Triangle|64
2014-03-12 07:18:46.744000|2|6509|South to Federal Triangle|64
2014-03-12 07:18:46.744000|9|6514|South to Federal Triangle|64
2014-03-12 07:18:57.017000|0|6517|South to Federal Triangle|64
2014-03-12 07:18:57.017000|3|6509|South to Federal Triangle|64
2014-03-12 07:19:07.256000|0|6517|South to Federal Triangle|64
2014-03-12 07:19:07.256000|3|6509|South to Federal Triangle|64
2014-03-12 07:19:17.498000|3|6509|South to Federal Triangle|64
2014-03-12 07:19:17.498000|10|6514|South to Federal Triangle|64
2014-03-12 07:19:27.665000|2|6509|South to Federal Triangle|64
2014-03-12 07:19:27.665000|10|6514|South to Federal Triangle|64
2014-03-12 07:19:37.841000|2|6509|South to Federal Triangle|64
2014-03-12 07:19:37.841000|10|6514|South to Federal Triangle|64
2014-03-12 07:19:48.022000|2|6509|South to Federal Triangle|64
2014-03-12 07:19:48.022000|10|6514|South to Federal Triangle|64
2014-03-12 07:19:58.193000|2|6509|South to Federal Triangle|64
2014-03-12 07:19:58.193000|9|6514|South to Federal Triangle|64
2014-03-12 07:20:08.384000|2|6509|South to Federal Triangle|64
2014-03-12 07:20:08.384000|9|6514|South to Federal Triangle|64
2014-03-12 07:20:18.583000|2|6509|South to Federal Triangle|64
2014-03-12 07:20:18.583000|9|6514|South to Federal Triangle|64
2014-03-12 07:20:28.758000|2|6509|South to Federal Triangle|64
2014-03-12 07:20:28.758000|9|6514|South to Federal Triangle|64
2014-03-12 07:20:38.971000|0|6509|South to Federal Triangle|64
2014-03-12 07:20:38.971000|8|6514|South to Federal Triangle|64
2014-03-12 07:20:49.559000|1|6509|South to Federal Triangle|64
2014-03-12 07:20:49.559000|9|6514|South to Federal Triangle|64
2014-03-12 07:20:59.772000|0|6509|South to Federal Triangle|64
2014-03-12 07:20:59.772000|8|6514|South to Federal Triangle|64
2014-03-12 07:21:10.032000|1|6509|South to Federal Triangle|64
2014-03-12 07:21:10.032000|9|6514|South to Federal Triangle|64
2014-03-12 07:21:20.892000|1|6509|South to Federal Triangle|64
2014-03-12 07:21:20.892000|9|6514|South to Federal Triangle|64
2014-03-12 07:21:31.808000|1|6509|South to Federal Triangle|64
2014-03-12 07:21:31.808000|8|6514|South to Federal Triangle|64
2014-03-12 07:21:45.191000|1|6509|South to Federal Triangle|64
2014-03-12 07:21:45.191000|8|6514|South to Federal Triangle|64
2014-03-12 07:21:55.381000|1|6509|South to Federal Triangle|64
2014-03-12 07:21:55.381000|8|6514|South to Federal Triangle|64
2014-03-12 07:22:05.827000|0|6509|South to Federal Triangle|64
2014-03-12 07:22:05.827000|8|6514|South to Federal Triangle|64
2014-03-12 07:22:16.316000|0|6509|South to Federal Triangle|64
2014-03-12 07:22:16.316000|8|6514|South to Federal Triangle|64
2014-03-12 07:22:26.489000|0|6509|South to Federal Triangle|64
2014-03-12 07:22:26.489000|7|6514|South to Federal Triangle|64
2014-03-12 07:22:36.674000|0|6509|South to Federal Triangle|64
2014-03-12 07:22:36.674000|7|6514|South to Federal Triangle|64
2014-03-12 07:22:46.931000|6|6514|South to Federal Triangle|64
2014-03-12 07:22:46.931000|18|6488|South to Federal Triangle|64
2014-03-12 07:22:57.105000|7|6514|South to Federal Triangle|64
2014-03-12 07:22:57.105000|19|6488|South to Federal Triangle|64
2014-03-12 07:23:07.288000|7|6514|South to Federal Triangle|64
2014-03-12 07:23:07.288000|19|6488|South to Federal Triangle|64
2014-03-12 07:23:17.486000|8|6514|South to Federal Triangle|64
2014-03-12 07:23:17.486000|19|6488|South to Federal Triangle|64
2014-03-12 07:23:28.290000|8|6514|South to Federal Triangle|64
2014-03-12 07:23:28.290000|19|6488|South to Federal Triangle|64
2014-03-12 07:23:38.470000|7|6514|South to Federal Triangle|64
2014-03-12 07:23:38.470000|18|6488|South to Federal Triangle|64
2014-03-12 07:23:48.637000|6|6514|South to Federal Triangle|64
2014-03-12 07:23:48.637000|17|6488|South to Federal Triangle|64
2014-03-12 07:23:59.017000|7|6514|South to Federal Triangle|64
2014-03-12 07:23:59.017000|18|6488|South to Federal Triangle|64
2014-03-12 07:24:09.775000|7|6514|South to Federal Triangle|64
2014-03-12 07:24:09.775000|18|6488|South to Federal Triangle|64
2014-03-12 07:24:19.962000|5|6514|South to Federal Triangle|64
2014-03-12 07:24:19.962000|17|6488|South to Federal Triangle|64
2014-03-12 07:24:30.261000|6|6514|South to Federal Triangle|64
2014-03-12 07:24:30.261000|18|6488|South to Federal Triangle|64
2014-03-12 07:24:40.452000|6|6514|South to Federal Triangle|64
2014-03-12 07:24:40.452000|17|6488|South to Federal Triangle|64
2014-03-12 07:24:50.694000|6|6514|South to Federal Triangle|64
2014-03-12 07:24:50.694000|17|6488|South to Federal Triangle|64
2014-03-12 07:25:01.119000|6|6514|South to Federal Triangle|64
2014-03-12 07:25:01.119000|17|6488|South to Federal Triangle|64
2014-03-12 07:25:11.582000|5|6514|South to Federal Triangle|64
2014-03-12 07:25:11.582000|16|6488|South to Federal Triangle|64
2014-03-12 07:25:21.764000|6|6514|South to Federal Triangle|64
2014-03-12 07:25:21.764000|17|6488|South to Federal Triangle|64
2014-03-12 07:25:31.974000|6|6514|South to Federal Triangle|64
2014-03-12 07:25:31.974000|17|6488|South to Federal Triangle|64
2014-03-12 07:25:42.177000|6|6514|South to Federal Triangle|64
2014-03-12 07:25:42.177000|16|6488|South to Federal Triangle|64
2014-03-12 07:25:52.540000|5|6514|South to Federal Triangle|64
2014-03-12 07:25:52.540000|16|6488|South to Federal Triangle|64
2014-03-12 07:26:02.755000|4|6514|South to Federal Triangle|64
2014-03-12 07:26:02.755000|15|6488|South to Federal Triangle|64
2014-03-12 07:26:12.943000|5|6514|South to Federal Triangle|64
2014-03-12 07:26:12.943000|16|6488|South to Federal Triangle|64
2014-03-12 07:26:23.165000|5|6514|South to Federal Triangle|64
2014-03-12 07:26:23.165000|16|6488|South to Federal Triangle|64
2014-03-12 07:26:34.392000|5|6514|South to Federal Triangle|64
2014-03-12 07:26:34.392000|16|6488|South to Federal Triangle|64
2014-03-12 07:26:44.663000|5|6514|South to Federal Triangle|64
2014-03-12 07:26:44.663000|15|6488|South to Federal Triangle|64
2014-03-12 07:26:55.137000|4|6514|South to Federal Triangle|64
2014-03-12 07:26:55.137000|15|6488|South to Federal Triangle|64
2014-03-12 07:27:05.324000|3|6514|South to Federal Triangle|64
2014-03-12 07:27:05.324000|14|6488|South to Federal Triangle|64
2014-03-12 07:27:15.518000|4|6514|South to Federal Triangle|64
2014-03-12 07:27:15.518000|15|6488|South to Federal Triangle|64
2014-03-12 07:27:32.063000|4|6514|South to Federal Triangle|64
2014-03-12 07:27:32.063000|15|6488|South to Federal Triangle|64
2014-03-12 07:27:42.272000|3|6514|South to Federal Triangle|64
2014-03-12 07:27:42.272000|14|6488|South to Federal Triangle|64
2014-03-12 07:27:52.487000|3|6514|South to Federal Triangle|64
2014-03-12 07:27:52.487000|14|6488|South to Federal Triangle|64
2014-03-12 07:28:05.684000|2|6514|South to Federal Triangle|64
2014-03-12 07:28:05.684000|11|6488|South to Federal Triangle|64
2014-03-12 07:28:15.913000|3|6514|South to Federal Triangle|64
2014-03-12 07:28:15.913000|12|6488|South to Federal Triangle|64
2014-03-12 07:28:26.088000|3|6514|South to Federal Triangle|64
2014-03-12 07:28:26.088000|12|6488|South to Federal Triangle|64
2014-03-12 07:28:36.255000|2|6514|South to Federal Triangle|64
2014-03-12 07:28:36.255000|12|6488|South to Federal Triangle|64
