time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-09-16 12:57:10.183000|16|2124|South to Federal Triangle|64|6783503
2014-09-16 12:57:10.183000|36|6493|South to Federal Triangle|64|6783504
2014-09-16 12:57:10.183000|56|6496|South to Federal Triangle|64|6783505
2014-09-16 12:57:10.183000|76|2138|South to Federal Triangle|64|6783506
2014-09-16 12:57:10.183000|96|2132|South to Federal Triangle|64|6783507
2014-09-16 12:57:20.513000|16|2124|South to Federal Triangle|64|6783503
2014-09-16 12:57:20.513000|36|6493|South to Federal Triangle|64|6783504
2014-09-16 12:57:20.513000|56|6496|South to Federal Triangle|64|6783505
2014-09-16 12:57:20.513000|76|2138|South to Federal Triangle|64|6783506
2014-09-16 12:57:20.513000|96|2132|South to Federal Triangle|64|6783507
2014-09-16 12:57:31.371000|16|2124|South to Federal Triangle|64|6783503
2014-09-16 12:57:31.371000|36|6493|South to Federal Triangle|64|6783504
2014-09-16 12:57:31.371000|56|6496|South to Federal Triangle|64|6783505
2014-09-16 12:57:31.371000|76|2138|South to Federal Triangle|64|6783506
2014-09-16 12:57:31.371000|96|2132|South to Federal Triangle|64|6783507
2014-09-16 12:57:41.963000|16|2124|South to Federal Triangle|64|6783503
2014-09-16 12:57:41.963000|36|6493|South to Federal Triangle|64|6783504
2014-09-16 12:57:41.963000|56|6496|South to Federal Triangle|64|6783505
2014-09-16 12:57:41.963000|76|2138|South to Federal Triangle|64|6783506
2014-09-16 12:57:41.963000|96|2132|South to Federal Triangle|64|6783507
2014-09-16 12:57:52.275000|16|2124|South to Federal Triangle|64|6783503
2014-09-16 12:57:52.275000|36|6493|South to Federal Triangle|64|6783504
2014-09-16 12:57:52.275000|56|6496|South to Federal Triangle|64|6783505
2014-09-16 12:57:52.275000|76|2138|South to Federal Triangle|64|6783506
2014-09-16 12:57:52.275000|96|2132|South to Federal Triangle|64|6783507
2014-09-16 12:58:02.509000|15|2124|South to Federal Triangle|64|6783503
2014-09-16 12:58:02.509000|35|6493|South to Federal Triangle|64|6783504
2014-09-16 12:58:02.509000|55|6496|South to Federal Triangle|64|6783505
2014-09-16 12:58:02.509000|75|2138|South to Federal Triangle|64|6783506
2014-09-16 12:58:02.509000|95|2132|South to Federal Triangle|64|6783507
2014-09-16 12:58:12.742000|15|2124|South to Federal Triangle|64|6783503
2014-09-16 12:58:12.742000|35|6493|South to Federal Triangle|64|6783504
2014-09-16 12:58:12.742000|55|6496|South to Federal Triangle|64|6783505
2014-09-16 12:58:12.742000|75|2138|South to Federal Triangle|64|6783506
2014-09-16 12:58:12.742000|95|2132|South to Federal Triangle|64|6783507
2014-09-16 12:58:23.235000|15|2124|South to Federal Triangle|64|6783503
2014-09-16 12:58:23.235000|35|6493|South to Federal Triangle|64|6783504
2014-09-16 12:58:23.235000|55|6496|South to Federal Triangle|64|6783505
2014-09-16 12:58:23.235000|75|2138|South to Federal Triangle|64|6783506
2014-09-16 12:58:23.235000|95|2132|South to Federal Triangle|64|6783507
2014-09-16 12:58:33.547000|15|2124|South to Federal Triangle|64|6783503
2014-09-16 12:58:33.547000|35|6493|South to Federal Triangle|64|6783504
2014-09-16 12:58:33.547000|55|6496|South to Federal Triangle|64|6783505
2014-09-16 12:58:33.547000|75|2138|South to Federal Triangle|64|6783506
2014-09-16 12:58:33.547000|95|2132|South to Federal Triangle|64|6783507
2014-09-16 12:58:43.796000|15|2124|South to Federal Triangle|64|6783503
2014-09-16 12:58:43.796000|35|6493|South to Federal Triangle|64|6783504
2014-09-16 12:58:43.796000|55|6496|South to Federal Triangle|64|6783505
2014-09-16 12:58:43.796000|75|2138|South to Federal Triangle|64|6783506
2014-09-16 12:58:43.796000|95|2132|South to Federal Triangle|64|6783507
2014-09-16 12:58:54.023000|15|2124|South to Federal Triangle|64|6783503
2014-09-16 12:58:54.023000|35|6493|South to Federal Triangle|64|6783504
2014-09-16 12:58:54.023000|55|6496|South to Federal Triangle|64|6783505
2014-09-16 12:58:54.023000|75|2138|South to Federal Triangle|64|6783506
