time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-08-04 18:46:39.897000|53|7235|South to Federal Triangle|64|6464188
2014-08-04 18:46:39.897000|77|7231|South to Federal Triangle|64|6464189
2014-08-04 18:46:50.332000|14|6506|South to Federal Triangle|64|6464186
2014-08-04 18:46:50.332000|34|7228|South to Federal Triangle|64|6464187
2014-08-04 18:46:50.332000|53|7235|South to Federal Triangle|64|6464188
2014-08-04 18:46:50.332000|77|7231|South to Federal Triangle|64|6464189
2014-08-04 18:47:00.787000|14|6506|South to Federal Triangle|64|6464186
2014-08-04 18:47:00.787000|33|7228|South to Federal Triangle|64|6464187
2014-08-04 18:47:00.787000|52|7235|South to Federal Triangle|64|6464188
2014-08-04 18:47:00.787000|76|7231|South to Federal Triangle|64|6464189
2014-08-04 18:47:11.230000|14|6506|South to Federal Triangle|64|6464186
2014-08-04 18:47:11.230000|33|7228|South to Federal Triangle|64|6464187
2014-08-04 18:47:11.230000|52|7235|South to Federal Triangle|64|6464188
2014-08-04 18:47:11.230000|76|7231|South to Federal Triangle|64|6464189
2014-08-04 18:47:21.565000|14|6506|South to Federal Triangle|64|6464186
2014-08-04 18:47:21.565000|33|7228|South to Federal Triangle|64|6464187
2014-08-04 18:47:21.565000|52|7235|South to Federal Triangle|64|6464188
2014-08-04 18:47:21.565000|76|7231|South to Federal Triangle|64|6464189
2014-08-04 18:47:31.907000|13|6506|South to Federal Triangle|64|6464186
2014-08-04 18:47:31.907000|33|7228|South to Federal Triangle|64|6464187
2014-08-04 18:47:31.907000|52|7235|South to Federal Triangle|64|6464188
2014-08-04 18:47:31.907000|76|7231|South to Federal Triangle|64|6464189
2014-08-04 18:47:42.254000|13|6506|South to Federal Triangle|64|6464186
2014-08-04 18:47:42.254000|33|7228|South to Federal Triangle|64|6464187
2014-08-04 18:47:42.254000|52|7235|South to Federal Triangle|64|6464188
2014-08-04 18:47:42.254000|76|7231|South to Federal Triangle|64|6464189
2014-08-04 18:47:52.465000|13|6506|South to Federal Triangle|64|6464186
2014-08-04 18:47:52.465000|33|7228|South to Federal Triangle|64|6464187
2014-08-04 18:47:52.465000|52|7235|South to Federal Triangle|64|6464188
2014-08-04 18:47:52.465000|76|7231|South to Federal Triangle|64|6464189
2014-08-04 18:48:02.775000|13|6506|South to Federal Triangle|64|6464186
2014-08-04 18:48:02.775000|32|7228|South to Federal Triangle|64|6464187
2014-08-04 18:48:02.775000|51|7235|South to Federal Triangle|64|6464188
2014-08-04 18:48:02.775000|75|7231|South to Federal Triangle|64|6464189
2014-08-04 18:48:13.257000|13|6506|South to Federal Triangle|64|6464186
2014-08-04 18:48:13.257000|32|7228|South to Federal Triangle|64|6464187
2014-08-04 18:48:13.257000|51|7235|South to Federal Triangle|64|6464188
2014-08-04 18:48:13.257000|75|7231|South to Federal Triangle|64|6464189
2014-08-04 18:48:23.696000|12|6506|South to Federal Triangle|64|6464186
2014-08-04 18:48:23.696000|32|7228|South to Federal Triangle|64|6464187
2014-08-04 18:48:23.696000|51|7235|South to Federal Triangle|64|6464188
2014-08-04 18:48:23.696000|75|7231|South to Federal Triangle|64|6464189
2014-08-04 18:48:34.068000|12|6506|South to Federal Triangle|64|6464186
2014-08-04 18:48:34.068000|32|7228|South to Federal Triangle|64|6464187
2014-08-04 18:48:34.068000|51|7235|South to Federal Triangle|64|6464188
2014-08-04 18:48:34.068000|75|7231|South to Federal Triangle|64|6464189
2014-08-04 18:48:44.503000|12|6506|South to Federal Triangle|64|6464186
2014-08-04 18:48:44.503000|32|7228|South to Federal Triangle|64|6464187
2014-08-04 18:48:44.503000|51|7235|South to Federal Triangle|64|6464188
2014-08-04 18:48:44.503000|75|7231|South to Federal Triangle|64|6464189
2014-08-04 18:48:54.892000|12|6506|South to Federal Triangle|64|6464186
2014-08-04 18:48:54.892000|32|7228|South to Federal Triangle|64|6464187
2014-08-04 18:48:54.892000|51|7235|South to Federal Triangle|64|6464188
2014-08-04 18:48:54.892000|75|7231|South to Federal Triangle|64|6464189
2014-08-04 18:49:05.298000|12|6506|South to Federal Triangle|64|6464186
2014-08-04 18:49:05.298000|31|7228|South to Federal Triangle|64|6464187
2014-08-04 18:49:05.298000|50|7235|South to Federal Triangle|64|6464188
2014-08-04 18:49:05.298000|74|7231|South to Federal Triangle|64|6464189
2014-08-04 18:49:15.531000|10|6506|South to Federal Triangle|64|6464186
2014-08-04 18:49:15.531000|31|7228|South to Federal Triangle|64|6464187
2014-08-04 18:49:15.531000|50|7235|South to Federal Triangle|64|6464188
2014-08-04 18:49:15.531000|74|7231|South to Federal Triangle|64|6464189
2014-08-04 18:49:25.921000|10|6506|South to Federal Triangle|64|6464186
2014-08-04 18:49:25.921000|31|7228|South to Federal Triangle|64|6464187
2014-08-04 18:49:25.921000|50|7235|South to Federal Triangle|64|6464188
2014-08-04 18:49:25.921000|74|7231|South to Federal Triangle|64|6464189
2014-08-04 18:49:36.327000|10|6506|South to Federal Triangle|64|6464186
2014-08-04 18:49:36.327000|31|7228|South to Federal Triangle|64|6464187
2014-08-04 18:49:36.327000|50|7235|South to Federal Triangle|64|6464188
2014-08-04 18:49:36.327000|74|7231|South to Federal Triangle|64|6464189
2014-08-04 18:49:46.573000|9|6506|South to Federal Triangle|64|6464186
2014-08-04 18:49:46.573000|31|7228|South to Federal Triangle|64|6464187
2014-08-04 18:49:46.573000|50|7235|South to Federal Triangle|64|6464188
2014-08-04 18:49:46.573000|74|7231|South to Federal Triangle|64|6464189
2014-08-04 18:49:56.905000|9|6506|South to Federal Triangle|64|6464186
2014-08-04 18:49:56.905000|31|7228|South to Federal Triangle|64|6464187
2014-08-04 18:49:56.905000|50|7235|South to Federal Triangle|64|6464188
2014-08-04 18:49:56.905000|74|7231|South to Federal Triangle|64|6464189
2014-08-04 18:50:07.138000|9|6506|South to Federal Triangle|64|6464186
2014-08-04 18:50:07.138000|30|7228|South to Federal Triangle|64|6464187
2014-08-04 18:50:07.138000|49|7235|South to Federal Triangle|64|6464188
2014-08-04 18:50:07.138000|73|7231|South to Federal Triangle|64|6464189
2014-08-04 18:50:17.497000|8|6506|South to Federal Triangle|64|6464186
2014-08-04 18:50:17.497000|30|7228|South to Federal Triangle|64|6464187
2014-08-04 18:50:17.497000|49|7235|South to Federal Triangle|64|6464188
2014-08-04 18:50:17.497000|73|7231|South to Federal Triangle|64|6464189
2014-08-04 18:50:27.933000|8|6506|South to Federal Triangle|64|6464186
2014-08-04 18:50:27.933000|30|7228|South to Federal Triangle|64|6464187
2014-08-04 18:50:27.933000|49|7235|South to Federal Triangle|64|6464188
2014-08-04 18:50:27.933000|73|7231|South to Federal Triangle|64|6464189
2014-08-04 18:50:38.200000|8|6506|South to Federal Triangle|64|6464186
2014-08-04 18:50:38.200000|30|7228|South to Federal Triangle|64|6464187
2014-08-04 18:50:38.200000|49|7235|South to Federal Triangle|64|6464188
2014-08-04 18:50:38.200000|73|7231|South to Federal Triangle|64|6464189
2014-08-04 18:50:48.514000|8|6506|South to Federal Triangle|64|6464186
2014-08-04 18:50:48.514000|30|7228|South to Federal Triangle|64|6464187
2014-08-04 18:50:48.514000|49|7235|South to Federal Triangle|64|6464188
2014-08-04 18:50:48.514000|73|7231|South to Federal Triangle|64|6464189
2014-08-04 18:50:58.856000|8|6506|South to Federal Triangle|64|6464186
2014-08-04 18:50:58.856000|30|7228|South to Federal Triangle|64|6464187
2014-08-04 18:50:58.856000|49|7235|South to Federal Triangle|64|6464188
2014-08-04 18:50:58.856000|73|7231|South to Federal Triangle|64|6464189
2014-08-04 18:51:09.077000|8|6506|South to Federal Triangle|64|6464186
2014-08-04 18:51:09.077000|29|7228|South to Federal Triangle|64|6464187
2014-08-04 18:51:09.077000|48|7235|South to Federal Triangle|64|6464188
2014-08-04 18:51:09.077000|72|7231|South to Federal Triangle|64|6464189
2014-08-04 18:51:09.077000|98|6518|South to Federal Triangle|64|6464190
2014-08-04 18:51:19.408000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:51:19.408000|29|7228|South to Federal Triangle|64|6464187
2014-08-04 18:51:19.408000|48|7235|South to Federal Triangle|64|6464188
2014-08-04 18:51:19.408000|72|7231|South to Federal Triangle|64|6464189
2014-08-04 18:51:19.408000|98|6518|South to Federal Triangle|64|6464190
2014-08-04 18:51:29.815000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:51:29.815000|29|7228|South to Federal Triangle|64|6464187
2014-08-04 18:51:29.815000|48|7235|South to Federal Triangle|64|6464188
2014-08-04 18:51:29.815000|72|7231|South to Federal Triangle|64|6464189
2014-08-04 18:51:29.815000|98|6518|South to Federal Triangle|64|6464190
2014-08-04 18:51:40.222000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:51:40.222000|29|7228|South to Federal Triangle|64|6464187
2014-08-04 18:51:40.222000|48|7235|South to Federal Triangle|64|6464188
2014-08-04 18:51:40.222000|72|7231|South to Federal Triangle|64|6464189
2014-08-04 18:51:40.222000|98|6518|South to Federal Triangle|64|6464190
2014-08-04 18:51:50.672000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:51:50.672000|29|7228|South to Federal Triangle|64|6464187
2014-08-04 18:51:50.672000|48|7235|South to Federal Triangle|64|6464188
2014-08-04 18:51:50.672000|72|7231|South to Federal Triangle|64|6464189
2014-08-04 18:51:50.672000|98|6518|South to Federal Triangle|64|6464190
2014-08-04 18:52:00.957000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:52:00.957000|28|7228|South to Federal Triangle|64|6464187
2014-08-04 18:52:00.957000|47|7235|South to Federal Triangle|64|6464188
2014-08-04 18:52:00.957000|71|7231|South to Federal Triangle|64|6464189
2014-08-04 18:52:00.957000|97|6518|South to Federal Triangle|64|6464190
2014-08-04 18:52:11.350000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:52:11.350000|28|7228|South to Federal Triangle|64|6464187
2014-08-04 18:52:11.350000|47|7235|South to Federal Triangle|64|6464188
2014-08-04 18:52:11.350000|71|7231|South to Federal Triangle|64|6464189
2014-08-04 18:52:11.350000|97|6518|South to Federal Triangle|64|6464190
2014-08-04 18:52:21.596000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:52:21.596000|28|7228|South to Federal Triangle|64|6464187
2014-08-04 18:52:21.596000|47|7235|South to Federal Triangle|64|6464188
2014-08-04 18:52:21.596000|71|7231|South to Federal Triangle|64|6464189
2014-08-04 18:52:21.596000|97|6518|South to Federal Triangle|64|6464190
2014-08-04 18:52:31.846000|7|6506|South to Federal Triangle|64|6464186
